id,question,options,explanation,image_paths,img_type,answer,topic_difficulty,question_type,subfield
test_Accounting_145,"A company sells two products, Model 101 and Model 202. For every one unit of Model 101, they sell they sell two units of Model 202. Sales and cost information for the two products is shown. What is the contribution margin for a composite unit based on the sales mix? <image 1>","['$14', '$21', '$35', '$56']",?,MMMU_Accounting_images/test\test_Accounting_145_image_1.png,['Tables'],?,Easy,multiple-choice,Managerial Accounting
test_Accounting_146,"An all-equity firm is considering the following projects: <image 1> The T-bill rate is 3.5 percent, and the expected return on the market is 11 percent. Which projects have a higher expected return than the firm's 11 percent cost of capital?","['X,Z', 'Y,Z', 'X,Y,Z']",?,MMMU_Accounting_images/test\test_Accounting_146_image_1.png,['Tables'],?,Easy,multiple-choice,Financial Accounting
test_Accounting_147,"Each of the following situations relates to a different company. <image 1> For company C, find the missing amounts.","['$35,215', '$26,470', '$35,730', '$24,885']",?,MMMU_Accounting_images/test\test_Accounting_147_image_1.png,['Tables'],?,Easy,multiple-choice,Financial Accounting
test_Accounting_148,"Suppose you observe the following situation:<image 1> Assume these securities are correctly priced. Based on the CAPM, what is the risk-free rate?","['3.10%', '9.90%', '8.54%']",?,MMMU_Accounting_images/test\test_Accounting_148_image_1.png,['Tables'],?,Easy,multiple-choice,Financial Accounting
test_Accounting_149,"A new company started production. Job 1 was completed, and Job 2 remains in production. Here is the information from the job cost sheets from their first and only jobs so far: <image 1> Using the information provided, if manufacturing overhead is applied on the basis of direct labor hours, what is the predetermined overhead rate?","['$10.00', '$20.00', '$30.00', '$40.00']",?,MMMU_Accounting_images/test\test_Accounting_149_image_1.png,['Tables'],?,Medium,multiple-choice,Managerial Accounting
test_Accounting_150,"Best Wholesale recently calculated their break-even point for their Midwest operations. The national sales manager has asked them to include a $10,500 margin of safety in their calculations. Using the following information, recalculate Best Wholesale's break-even point in units and dollars with the $10,500 margin of safety included. <image 1> ","['610 units and $467,565', '620 units and $467,565', '610 units and $457,565', '620 units and $457,565']",?,MMMU_Accounting_images/test\test_Accounting_150_image_1.png,['Tables'],?,Hard,multiple-choice,Managerial Accounting
test_Accounting_151,Match each lean business method to the best description: <image 1> ,"['i. ii. iv. iii.', 'ii. iv. i. iii.', 'ii. i. iii. iv.', 'ii. i. iv. iii.']",?,MMMU_Accounting_images/test\test_Accounting_151_image_1.png,['Tables'],?,Easy,multiple-choice,Managerial Accounting
test_Accounting_152,"A newly issued bond has the following characteristics: <image 1>Identify the direction of change in modified duration if the coupon of the bond were 4%, not 8%.","['increases', 'decreases']",?,MMMU_Accounting_images/test\test_Accounting_152_image_1.png,['Tables'],?,Easy,multiple-choice,Investment
test_Accounting_153,"This morning you agreed to buy a one-year Treasury bond in six months. The bond has a face value of $1,000. Use the spot interest rates listed here to answer the following questions:<image 1> What is the forward price of this contract?","['$954.84', '$949.72', '$933.03']",?,MMMU_Accounting_images/test\test_Accounting_153_image_1.png,['Tables'],?,Medium,multiple-choice,Financial Accounting
test_Accounting_154,"Stocks A, B, and C have the same expected return and standard deviation. The following table shows the correlations between the returns on these stocks. <image 1>Given these correlations, the portfolio constructed from these stocks having the lowest risk is a portfolio:
a. Equally invested in stocks A and B.
b. Equally invested in stocks A and C.
c. Equally invested in stocks B and C.
d. Totally invested in stock C.",[],?,MMMU_Accounting_images/test\test_Accounting_154_image_1.png,['Tables'],?,Medium,open,Investment
test_Accounting_155,"Each of the following situations relates to a different company. <image 1> For company C, find the missing amounts.","['$82,600', '$85,340', '$24,000', '$57,000']",?,MMMU_Accounting_images/test\test_Accounting_155_image_1.png,['Tables'],?,Easy,multiple-choice,Financial Accounting
test_Accounting_156,"Consider the three stocks in the following table.Pt represents price at time t, and Qt represents shares outstanding at time t. Stock C splits two for one in the last period. <image 1>. Calculate the rate of return on a price-weighted index of the three stocks for the first period ( t 0 to t 1).","['4.17%', '4.03%', '3.89%']",?,MMMU_Accounting_images/test\test_Accounting_156_image_1.png,['Tables'],?,Medium,multiple-choice,Investment
test_Accounting_157,"<image 1> Baxter Company has a relevant range of production between 15,000 and 30,000 units. The following cost data represents average variable costs per unit for 25,000 units of production. If 28,000 units are produced, what is the variable cost per unit?","['$21', '$22', '$23', '$24']",?,MMMU_Accounting_images/test\test_Accounting_157_image_1.png,['Tables'],?,Easy,multiple-choice,Managerial Accounting
test_Accounting_158,"Joel Franklin is a portfolio manager responsible for derivatives. Franklin observes an American style option and a European-style option with the same strike price, expiration, and underlying stock. Franklin believes that the European-style option will have a higher premium than the American-style option.Critique Franklins belief that the European-style option will have a higher premium. Franklin is asked to value a 1-year European-style call option for Abaco Ltd. common stock, which last traded at $43.00. He has collected the information in the following table. <image 1> Calculate, using put-call parity and the information provided in the table, the European-style call option value.","['$4.127', '$4.309', '$4.346']",?,MMMU_Accounting_images/test\test_Accounting_158_image_1.png,['Tables'],?,Medium,multiple-choice,Investment
test_Accounting_159,Fill in the missing amounts for Company D. (from top to bottom) Each case is independent of the others. Assume that only one product is being sold by each company. <image 1>,"['$55,000, $20,000', '$56,000, $30,000', '$57,000, $30,000', '$54,000, $20,000']",?,MMMU_Accounting_images/test\test_Accounting_159_image_1.png,['Tables'],?,Medium,multiple-choice,Managerial Accounting
test_Accounting_160,"During the year, a company purchased raw materials of $77,321, and incurred direct labor costs of $125,900. Overhead is applied at the rate of 75% of the direct labor cost. These are the inventory balances: <image 1> Compute the cost of materials used in production.","['$75,326', '$76,326', '$77,326', '$78,326']",?,MMMU_Accounting_images/test\test_Accounting_160_image_1.png,['Tables'],?,Easy,multiple-choice,Managerial Accounting
test_Accounting_161,"Fair-to-Midland Manufacturing, Inc. (FMM), has applied for a loan at TrueCredit Bank. Jon Fulkerson, the credit analyst at the bank, has gathered the followinginformation from the company's financial statements. <image 1>The stock price of FMM is $27 per share and there are 7,500 shares outstanding. What is the Z-score for this company?","['3.429', '3.327', '3.161']",?,MMMU_Accounting_images/test\test_Accounting_161_image_1.png,['Tables'],?,Easy,multiple-choice,Financial Accounting
test_Accounting_162,"Consider the following information regarding the performance of a money manager in a recent month. The table represents the actual return of each sector of the manager's portfolio in column 1, the fraction of the portfolio allocated to each sector in column 2, the benchmark or neutral sector allocations in column 3, and the returns of sector indices in column 4. <image 1> What was the contribution of security selection to relative performance?","['-0.22%', '-0.27%', '-0.39%']",?,MMMU_Accounting_images/test\test_Accounting_162_image_1.png,['Tables'],?,Easy,multiple-choice,Investment
test_Accounting_163,The following information is taken from the records of Rosebloom Flowers for the year 2019. <image 1> Calculate net income or net loss for February.,"['$37,436', '$36,496', '$35,572', '$38,592']",?,MMMU_Accounting_images/test\test_Accounting_163_image_1.png,['Tables'],?,Easy,multiple-choice,Financial Accounting
test_Accounting_164,"Gadell Farms produces venison sausage that is distributed to grocery stores throughout the Southeast. They have collected this shipping cost data: <image 1> Using the high-low method, what is the shipping cost per ton?","['$183', '$2,700', '$1,602', '$1,700']",?,MMMU_Accounting_images/test\test_Accounting_164_image_1.png,['Tables'],?,Easy,multiple-choice,Managerial Accounting
test_Accounting_165,"Manatoah Manufacturing produces 3 models of window air conditioners: model 101, model 201, and model 301. The sales price and variable costs for these three models are as follows: <image 1> The current product mix is 4:3:2. The three models share total fixed costs of $430,000. Calculate the sales price per composite unit.","['$1,950', '$1,150', '$2,950', '$2,750']",?,MMMU_Accounting_images/test\test_Accounting_165_image_1.png,['Tables'],?,Hard,multiple-choice,Managerial Accounting
test_Accounting_166,"Morris Industries manufactures and sells three products (AA, BB, and CC). The sales price and unit variable cost for the three products are as follows: <image 1> Their sales mix is reflected as a ratio of 5:3:2. Annual fixed costs shared by the three products are $258,000 per year. What is their break-even point in sales dollars?","['$516,000', '$430,000', '$540,000', '$560,000']",?,MMMU_Accounting_images/test\test_Accounting_166_image_1.png,['Tables'],?,Medium,multiple-choice,Managerial Accounting
